country,species,year,population,iso3
Latvia,"Cattle, non-dairy",2018,395400,LVA
Latvia,"Cattle, non-dairy",2019,395387,LVA
Latvia,Goats,1992,6400,LVA
Latvia,Goats,1993,6300,LVA
Latvia,Goats,1994,7400,LVA
Latvia,Goats,1995,8900,LVA
Latvia,Goats,1996,8400,LVA
Latvia,Goats,1997,8900,LVA
Latvia,Goats,1998,10500,LVA
Latvia,Goats,1999,8100,LVA
Latvia,Goats,2000,10400,LVA
Latvia,Goats,2001,11500,LVA
Latvia,Goats,2002,13200,LVA
Latvia,Goats,2003,15000,LVA
Latvia,Goats,2004,14700,LVA
Latvia,Goats,2005,14900,LVA
Latvia,Goats,2006,14300,LVA
Latvia,Goats,2007,13000,LVA
Latvia,Goats,2008,12900,LVA
Latvia,Goats,2009,13200,LVA
Latvia,Goats,2010,13500,LVA
Latvia,Goats,2011,13400,LVA
Latvia,Goats,2012,13300,LVA
Latvia,Goats,2013,12600,LVA
Latvia,Goats,2014,12300,LVA
Latvia,Goats,2015,12700,LVA
Latvia,Goats,2016,13200,LVA
Latvia,Goats,2017,12800,LVA
Latvia,Goats,2018,12200,LVA
Latvia,Goats,2019,11700,LVA
Latvia,Horses,1992,28400,LVA
Latvia,Horses,1993,26200,LVA
Latvia,Horses,1994,26800,LVA
Latvia,Horses,1995,27200,LVA
Latvia,Horses,1996,25800,LVA
Latvia,Horses,1997,23300,LVA
Latvia,Horses,1998,22000,LVA
Latvia,Horses,1999,19000,LVA
Latvia,Horses,2000,19900,LVA
Latvia,Horses,2001,19600,LVA
Latvia,Horses,2002,18500,LVA
Latvia,Horses,2003,15400,LVA
Latvia,Horses,2004,15500,LVA
Latvia,Horses,2005,13900,LVA
Latvia,Horses,2006,13600,LVA
Latvia,Horses,2007,13000,LVA
Latvia,Horses,2008,13100,LVA
Latvia,Horses,2009,12600,LVA
Latvia,Horses,2010,12000,LVA
Latvia,Horses,2011,11500,LVA
Latvia,Horses,2012,10900,LVA
Latvia,Horses,2013,10700,LVA
Latvia,Horses,2014,10100,LVA
Latvia,Horses,2015,9600,LVA
Latvia,Horses,2016,9300,LVA
Latvia,Horses,2017,8900,LVA
Latvia,Horses,2018,8400,LVA
Latvia,Horses,2019,8300,LVA
Latvia,Sheep,1992,164700,LVA
Latvia,Sheep,1993,114000,LVA
Latvia,Sheep,1994,86300,LVA
Latvia,Sheep,1995,72200,LVA
Latvia,Sheep,1996,55500,LVA
Latvia,Sheep,1997,40700,LVA
Latvia,Sheep,1998,29400,LVA
Latvia,Sheep,1999,27000,LVA
Latvia,Sheep,2000,28600,LVA
Latvia,Sheep,2001,29000,LVA
Latvia,Sheep,2002,31500,LVA
Latvia,Sheep,2003,39200,LVA
Latvia,Sheep,2004,38600,LVA
Latvia,Sheep,2005,41600,LVA
Latvia,Sheep,2006,41300,LVA
Latvia,Sheep,2007,53900,LVA
Latvia,Sheep,2008,67100,LVA
Latvia,Sheep,2009,70700,LVA
Latvia,Sheep,2010,76800,LVA
Latvia,Sheep,2011,79700,LVA
Latvia,Sheep,2012,83600,LVA
Latvia,Sheep,2013,84800,LVA
Latvia,Sheep,2014,92500,LVA
Latvia,Sheep,2015,102300,LVA
Latvia,Sheep,2016,106600,LVA
Latvia,Sheep,2017,112200,LVA
Latvia,Sheep,2018,107300,LVA
Latvia,Sheep,2019,99800,LVA
Latvia,Cattle,1992,1144300,LVA
Latvia,Cattle,1993,677900,LVA
Latvia,Cattle,1994,550900,LVA
Latvia,Cattle,1995,529400,LVA
Latvia,Cattle,1996,509400,LVA
Latvia,Cattle,1997,476900,LVA
Latvia,Cattle,1998,434400,LVA
Latvia,Cattle,1999,378400,LVA
Latvia,Cattle,2000,366700,LVA
Latvia,Cattle,2001,384700,LVA
Latvia,Cattle,2002,388100,LVA
Latvia,Cattle,2003,378600,LVA
Latvia,Cattle,2004,371100,LVA
Latvia,Cattle,2005,385200,LVA
Latvia,Cattle,2006,377200,LVA
Latvia,Cattle,2007,398800,LVA
Latvia,Cattle,2008,381100,LVA
Latvia,Cattle,2009,378200,LVA
Latvia,Cattle,2010,379500,LVA
Latvia,Cattle,2011,380700,LVA
Latvia,Cattle,2012,393100,LVA
Latvia,Cattle,2013,406500,LVA
Latvia,Cattle,2014,422100,LVA
Latvia,Cattle,2015,419100,LVA
Latvia,Cattle,2016,412300,LVA
Latvia,Cattle,2017,405800,LVA
Latvia,Cattle,2018,395400,LVA
Latvia,Cattle,2019,395387,LVA
Latvia,Sheep and Goats,1992,171100,LVA
Latvia,Sheep and Goats,1993,120300,LVA
Latvia,Sheep and Goats,1994,93700,LVA
Latvia,Sheep and Goats,1995,81100,LVA
Latvia,Sheep and Goats,1996,63900,LVA
Latvia,Sheep and Goats,1997,49600,LVA
Latvia,Sheep and Goats,1998,39900,LVA
Latvia,Sheep and Goats,1999,35100,LVA
Latvia,Sheep and Goats,2000,39000,LVA
Latvia,Sheep and Goats,2001,40500,LVA
Latvia,Sheep and Goats,2002,44700,LVA
Latvia,Sheep and Goats,2003,54200,LVA
Latvia,Sheep and Goats,2004,53300,LVA
Latvia,Sheep and Goats,2005,56500,LVA
Latvia,Sheep and Goats,2006,55600,LVA
Latvia,Sheep and Goats,2007,66900,LVA
Latvia,Sheep and Goats,2008,80000,LVA
Latvia,Sheep and Goats,2009,83900,LVA
Latvia,Sheep and Goats,2010,90300,LVA
Latvia,Sheep and Goats,2011,93100,LVA
Latvia,Sheep and Goats,2012,96900,LVA
Latvia,Sheep and Goats,2013,97400,LVA
Latvia,Sheep and Goats,2014,104800,LVA
Latvia,Sheep and Goats,2015,115000,LVA
Latvia,Sheep and Goats,2016,119800,LVA
Latvia,Sheep and Goats,2017,125000,LVA
Latvia,Sheep and Goats,2018,119500,LVA
Latvia,Sheep and Goats,2019,111500,LVA
Latvia,Swine,1992,866500,LVA
Latvia,Swine,1993,481800,LVA
Latvia,Swine,1994,500700,LVA
Latvia,Swine,1995,552800,LVA
Latvia,Swine,1996,459600,LVA
Latvia,Swine,1997,429900,LVA
Latvia,Swine,1998,421100,LVA
Latvia,Swine,1999,404900,LVA
Latvia,Swine,2000,393500,LVA
Latvia,Swine,2001,428700,LVA
Latvia,Swine,2002,453200,LVA
Latvia,Swine,2003,444400,LVA
Latvia,Swine,2004,435700,LVA
Latvia,Swine,2005,427900,LVA
Latvia,Swine,2006,416800,LVA
Latvia,Swine,2007,414400,LVA
Latvia,Swine,2008,383700,LVA
Latvia,Swine,2009,376500,LVA
Latvia,Swine,2010,389700,LVA
Latvia,Swine,2011,375000,LVA
Latvia,Swine,2012,355200,LVA
Latvia,Swine,2013,367500,LVA
Latvia,Swine,2014,349400,LVA
Latvia,Swine,2015,334200,LVA
Latvia,Swine,2016,336400,LVA
Latvia,Swine,2017,320600,LVA
Latvia,Swine,2018,304900,LVA
Latvia,Swine,2019,314200,LVA
Lebanon,Asses,1994,20,LBN
Lebanon,Asses,1995,20,LBN
Lebanon,Asses,1996,18,LBN
Lebanon,Asses,1997,18,LBN
Lebanon,Asses,1998,17,LBN
Lebanon,Asses,1999,16,LBN
Lebanon,Asses,2000,15,LBN
Lebanon,Asses,2001,15,LBN
Lebanon,Asses,2002,15,LBN
Lebanon,Asses,2003,15,LBN
Lebanon,Asses,2004,15,LBN
Lebanon,Asses,2005,15,LBN
Lebanon,Asses,2006,15,LBN
Lebanon,Asses,2007,15,LBN
Lebanon,Asses,2008,15,LBN
Lebanon,Asses,2009,15,LBN
Lebanon,Asses,2010,15,LBN
Lebanon,Asses,2011,15,LBN
Lebanon,Asses,2012,15,LBN
Lebanon,Asses,2013,15,LBN
Lebanon,Asses,2014,15,LBN
Lebanon,Asses,2015,14831,LBN
Lebanon,Camels,1994,530,LBN
Lebanon,Camels,1995,490,LBN
Lebanon,Camels,1996,470,LBN
Lebanon,Camels,1997,460,LBN
Lebanon,Camels,1998,460,LBN
Lebanon,Camels,1999,450,LBN
Lebanon,Camels,2000,450,LBN
Lebanon,Camels,2001,440,LBN
Lebanon,Camels,2002,440,LBN
Lebanon,Camels,2003,440,LBN
Lebanon,Camels,2004,440,LBN
Lebanon,Camels,2005,440,LBN
Lebanon,Camels,2006,440,LBN
Lebanon,Camels,2007,440,LBN
Lebanon,Camels,2008,450,LBN
Lebanon,Camels,2009,450,LBN
Lebanon,Camels,2010,450,LBN
Lebanon,Camels,2011,200,LBN
Lebanon,Camels,2012,200,LBN
Lebanon,Camels,2013,200,LBN
Lebanon,Camels,2014,200,LBN
Lebanon,Camels,2015,214,LBN
Lebanon,"Cattle, dairy",1994,52,LBN
Lebanon,"Cattle, dairy",1995,52,LBN
Lebanon,"Cattle, dairy",1996,51,LBN
Lebanon,"Cattle, dairy",1997,34,LBN
Lebanon,"Cattle, dairy",1998,36,LBN
Lebanon,"Cattle, dairy",1999,38,LBN
Lebanon,"Cattle, dairy",2000,39,LBN
Lebanon,"Cattle, dairy",2001,40,LBN
Lebanon,"Cattle, dairy",2002,44,LBN
Lebanon,"Cattle, dairy",2003,47,LBN
Lebanon,"Cattle, dairy",2004,44,LBN
Lebanon,"Cattle, dairy",2005,44,LBN
Lebanon,"Cattle, dairy",2006,44,LBN
Lebanon,"Cattle, dairy",2007,45,LBN
Lebanon,"Cattle, dairy",2008,40,LBN
Lebanon,"Cattle, dairy",2009,41,LBN
Lebanon,"Cattle, dairy",2010,40,LBN
Lebanon,"Cattle, dairy",2011,55,LBN
Lebanon,"Cattle, dairy",2012,55,LBN
Lebanon,"Cattle, dairy",2013,67,LBN
Lebanon,"Cattle, dairy",2014,59,LBN
Lebanon,"Cattle, dairy",2015,52,LBN
Lebanon,"Cattle, non-dairy",1994,62,LBN
Lebanon,"Cattle, non-dairy",1995,44,LBN
Lebanon,"Cattle, non-dairy",1996,55,LBN
Lebanon,"Cattle, non-dairy",1997,69,LBN
Lebanon,"Cattle, non-dairy",1998,51,LBN
Lebanon,"Cattle, non-dairy",1999,55,LBN
Lebanon,"Cattle, non-dairy",2000,56,LBN
Lebanon,"Cattle, non-dairy",2001,54,LBN
Lebanon,"Cattle, non-dairy",2002,63,LBN
Lebanon,"Cattle, non-dairy",2003,57,LBN
Lebanon,"Cattle, non-dairy",2004,54,LBN
Lebanon,"Cattle, non-dairy",2005,48,LBN
Lebanon,"Cattle, non-dairy",2006,49,LBN
Lebanon,"Cattle, non-dairy",2007,48,LBN
Lebanon,"Cattle, non-dairy",2008,46,LBN
Lebanon,"Cattle, non-dairy",2009,50,LBN
Lebanon,"Cattle, non-dairy",2010,44,LBN
Lebanon,"Cattle, non-dairy",2011,32,LBN
Lebanon,"Cattle, non-dairy",2012,38,LBN
Lebanon,"Cattle, non-dairy",2013,34,LBN
Lebanon,"Cattle, non-dairy",2014,43,LBN
Lebanon,"Cattle, non-dairy",2015,52,LBN
Lebanon,Goats,1994,419,LBN
Lebanon,Goats,1995,438,LBN
Lebanon,Goats,1996,482,LBN
Lebanon,Goats,1997,497,LBN
Lebanon,Goats,1998,466,LBN
Lebanon,Goats,1999,436,LBN
Lebanon,Goats,2000,417,LBN
Lebanon,Goats,2001,399,LBN
Lebanon,Goats,2002,409,LBN
Lebanon,Goats,2003,428,LBN
Lebanon,Goats,2004,432,LBN
Lebanon,Goats,2005,495,LBN
Lebanon,Goats,2006,484,LBN
Lebanon,Goats,2007,435,LBN
Lebanon,Goats,2008,399,LBN
Lebanon,Goats,2009,430,LBN
Lebanon,Goats,2010,404,LBN
Lebanon,Goats,2011,550,LBN
Lebanon,Goats,2012,550,LBN
Lebanon,Goats,2013,550,LBN
Lebanon,Goats,2014,550,LBN
Lebanon,Goats,2015,527,LBN
Lebanon,Horses,1994,7,LBN
Lebanon,Horses,1995,5,LBN
Lebanon,Horses,1996,5,LBN
Lebanon,Horses,1997,5,LBN
Lebanon,Horses,1998,4,LBN
Lebanon,Horses,1999,4,LBN
Lebanon,Horses,2000,4,LBN
Lebanon,Horses,2001,4,LBN
Lebanon,Horses,2002,4,LBN
Lebanon,Horses,2003,4,LBN
Lebanon,Horses,2004,4,LBN
Lebanon,Horses,2005,4,LBN
Lebanon,Horses,2006,4,LBN
Lebanon,Horses,2007,4,LBN
Lebanon,Horses,2008,4,LBN
Lebanon,Horses,2009,4,LBN
Lebanon,Horses,2010,3,LBN
Lebanon,Horses,2011,3,LBN
Lebanon,Horses,2012,4,LBN
Lebanon,Horses,2013,4,LBN
Lebanon,Horses,2014,4,LBN
Lebanon,Horses,2015,4,LBN
Lebanon,Mules,1994,7,LBN
Lebanon,Mules,1995,6,LBN
Lebanon,Mules,1996,5,LBN
Lebanon,Mules,1997,6,LBN
Lebanon,Mules,1998,6,LBN
Lebanon,Mules,1999,6,LBN
Lebanon,Mules,2000,5,LBN
Lebanon,Mules,2001,5,LBN
Lebanon,Mules,2002,5,LBN
Lebanon,Mules,2003,5,LBN
Lebanon,Mules,2004,5,LBN
Lebanon,Mules,2005,5,LBN
Lebanon,Mules,2006,5,LBN
Lebanon,Mules,2007,5,LBN
Lebanon,Mules,2008,5,LBN
Lebanon,Mules,2009,5,LBN
Lebanon,Mules,2010,5,LBN
Lebanon,Mules,2011,5,LBN
Lebanon,Mules,2012,5,LBN
Lebanon,Mules,2013,5,LBN
Lebanon,Mules,2014,5,LBN
Lebanon,Mules,2015,4868,LBN
Lebanon,Sheep,1994,243,LBN
Lebanon,Sheep,1995,250,LBN
Lebanon,Sheep,1996,313,LBN
Lebanon,Sheep,1997,322,LBN
Lebanon,Sheep,1998,350,LBN
Lebanon,Sheep,1999,378,LBN
Lebanon,Sheep,2000,354,LBN
Lebanon,Sheep,2001,329,LBN
Lebanon,Sheep,2002,298,LBN
Lebanon,Sheep,2003,303,LBN
Lebanon,Sheep,2004,305,LBN
Lebanon,Sheep,2005,337,LBN
Lebanon,Sheep,2006,370,LBN
Lebanon,Sheep,2007,324,LBN
Lebanon,Sheep,2008,370,LBN
Lebanon,Sheep,2009,372,LBN
Lebanon,Sheep,2010,265,LBN
Lebanon,Sheep,2011,450,LBN
Lebanon,Sheep,2012,450,LBN
Lebanon,Sheep,2013,450,LBN
Lebanon,Sheep,2014,450,LBN
Lebanon,Sheep,2015,439,LBN
Lebanon,Swine,1994,53,LBN
Lebanon,Swine,1995,45,LBN
Lebanon,Swine,1996,40,LBN
Lebanon,Swine,1997,35,LBN
Lebanon,Swine,1998,34,LBN
Lebanon,Swine,1999,28,LBN
Lebanon,Swine,2000,26,LBN
Lebanon,Swine,2001,23,LBN
Lebanon,Swine,2002,21,LBN
Lebanon,Swine,2003,14,LBN
Lebanon,Swine,2004,13,LBN
Lebanon,Swine,2005,11,LBN
Lebanon,Swine,2006,10,LBN
Lebanon,Swine,2007,9,LBN
Lebanon,Swine,2008,9,LBN
Lebanon,Swine,2009,8,LBN
Lebanon,Swine,2010,7735,LBN
Lebanon,Swine,2011,8,LBN
Lebanon,Swine,2012,8,LBN
Lebanon,Swine,2013,8,LBN
Lebanon,Swine,2014,8,LBN
Lebanon,Swine,2015,7823,LBN
Liberia,"Cattle, dairy",2014,6685,LBR
Liberia,"Cattle, non-dairy",2014,37471,LBR
Liberia,Goats,2014,345699,LBR
Liberia,Goats,2015,345698,LBR
Liberia,Goats,2016,385546,LBR
Liberia,Goats,2017,400016,LBR
Liberia,Sheep,2014,277045,LBR
Liberia,Sheep,2015,276406,LBR
Liberia,Sheep,2016,295709,LBR
Liberia,Sheep,2017,303081,LBR
Liberia,Cattle,2014,44156,LBR
Liberia,Cattle,2015,44114,LBR
Liberia,Cattle,2016,43464,LBR
Liberia,Cattle,2017,44223,LBR
Liberia,Swine,2014,575207,LBR
Liberia,Swine,2015,287380,LBR
Liberia,Swine,2016,345260,LBR
Liberia,Swine,2017,307546,LBR
Lithuania,"Cattle, dairy",1992,784850,LTU
Lithuania,"Cattle, dairy",1993,707952,LTU
Lithuania,"Cattle, dairy",1994,646488,LTU
Lithuania,"Cattle, dairy",1995,600460,LTU
Lithuania,"Cattle, dairy",1996,587967,LTU
Lithuania,"Cattle, dairy",1997,586352,LTU
Lithuania,"Cattle, dairy",1998,560257,LTU
Lithuania,"Cattle, dairy",1999,516010,LTU
Lithuania,"Cattle, dairy",2000,466339,LTU
Lithuania,"Cattle, dairy",2001,440055,LTU
Lithuania,"Cattle, dairy",2002,442524,LTU
Lithuania,"Cattle, dairy",2003,445688,LTU
Lithuania,"Cattle, dairy",2004,441011,LTU
Lithuania,"Cattle, dairy",2005,425219,LTU
Lithuania,"Cattle, dairy",2006,407734,LTU
Lithuania,"Cattle, dairy",2007,401729,LTU
Lithuania,"Cattle, dairy",2008,399601,LTU
Lithuania,"Cattle, dairy",2009,384680,LTU
Lithuania,"Cattle, dairy",2010,367214,LTU
Lithuania,"Cattle, dairy",2011,354663,LTU
Lithuania,"Cattle, dairy",2012,340291,LTU
Lithuania,"Cattle, dairy",2013,323359,LTU
Lithuania,"Cattle, dairy",2014,314863,LTU
Lithuania,"Cattle, dairy",2015,307267,LTU
Lithuania,"Cattle, dairy",2016,293120,LTU
Lithuania,"Cattle, dairy",2017,279281,LTU
Lithuania,"Cattle, dairy",2018,264481,LTU
Lithuania,"Cattle, dairy",2019,248511,LTU
Lithuania,"Cattle, non-dairy",1992,1192385,LTU
Lithuania,"Cattle, non-dairy",1993,864411,LTU
Lithuania,"Cattle, non-dairy",1994,657269,LTU
Lithuania,"Cattle, non-dairy",1995,545370,LTU
Lithuania,"Cattle, non-dairy",1996,509585,LTU
Lithuania,"Cattle, non-dairy",1997,500967,LTU
Lithuania,"Cattle, non-dairy",1998,463547,LTU
Lithuania,"Cattle, non-dairy",1999,433271,LTU
Lithuania,"Cattle, non-dairy",2000,388799,LTU
Lithuania,"Cattle, non-dairy",2001,339198,LTU
Lithuania,"Cattle, non-dairy",2002,351737,LTU
Lithuania,"Cattle, non-dairy",2003,377670,LTU
Lithuania,"Cattle, non-dairy",2004,387494,LTU
Lithuania,"Cattle, non-dairy",2005,394995,LTU
Lithuania,"Cattle, non-dairy",2006,431985,LTU
Lithuania,"Cattle, non-dairy",2007,432150,LTU
Lithuania,"Cattle, non-dairy",2008,402902,LTU
Lithuania,"Cattle, non-dairy",2009,402197,LTU
Lithuania,"Cattle, non-dairy",2010,406368,LTU
Lithuania,"Cattle, non-dairy",2011,413191,LTU
Lithuania,"Cattle, non-dairy",2012,415821,LTU
Lithuania,"Cattle, non-dairy",2013,412269,LTU
Lithuania,"Cattle, non-dairy",2014,423544,LTU
Lithuania,"Cattle, non-dairy",2015,433873,LTU
Lithuania,"Cattle, non-dairy",2016,430411,LTU
Lithuania,"Cattle, non-dairy",2017,419595,LTU
Lithuania,"Cattle, non-dairy",2018,414095,LTU
Lithuania,"Cattle, non-dairy",2019,408969,LTU
Lithuania,Goats,1992,7550,LTU
Lithuania,Goats,1993,9600,LTU
Lithuania,Goats,1994,11400,LTU
Lithuania,Goats,1995,13500,LTU
Lithuania,Goats,1996,15750,LTU
Lithuania,Goats,1997,17700,LTU
Lithuania,Goats,1998,21100,LTU
Lithuania,Goats,1999,24200,LTU
Lithuania,Goats,2000,23850,LTU
Lithuania,Goats,2001,23350,LTU
Lithuania,Goats,2002,22850,LTU
Lithuania,Goats,2003,24600,LTU
Lithuania,Goats,2004,27050,LTU
Lithuania,Goats,2005,24450,LTU
Lithuania,Goats,2006,21400,LTU
Lithuania,Goats,2007,20250,LTU
Lithuania,Goats,2008,18150,LTU
Lithuania,Goats,2009,15659,LTU
Lithuania,Goats,2010,15383,LTU
Lithuania,Goats,2011,15503,LTU
Lithuania,Goats,2012,14278,LTU
Lithuania,Goats,2013,13715,LTU
Lithuania,Goats,2014,13412,LTU
Lithuania,Goats,2015,13259,LTU
Lithuania,Goats,2016,13468,LTU
Lithuania,Goats,2017,13864,LTU
Lithuania,Goats,2018,14314,LTU
Lithuania,Goats,2019,14729,LTU
Lithuania,Horses,1992,81154,LTU
Lithuania,Horses,1993,80530,LTU
Lithuania,Horses,1994,79747,LTU
Lithuania,Horses,1995,77857,LTU
Lithuania,Horses,1996,79453,LTU
Lithuania,Horses,1997,81552,LTU
Lithuania,Horses,1998,78245,LTU
Lithuania,Horses,1999,74812,LTU
Lithuania,Horses,2000,71645,LTU
Lithuania,Horses,2001,66457,LTU
Lithuania,Horses,2002,62582,LTU
Lithuania,Horses,2003,62122,LTU
Lithuania,Horses,2004,63608,LTU
Lithuania,Horses,2005,63117,LTU
Lithuania,Horses,2006,61728,LTU
Lithuania,Horses,2007,58379,LTU
Lithuania,Horses,2008,55164,LTU
Lithuania,Horses,2009,51701,LTU
Lithuania,Horses,2010,46828,LTU
Lithuania,Horses,2011,40519,LTU
Lithuania,Horses,2012,32913,LTU
Lithuania,Horses,2013,25821,LTU
Lithuania,Horses,2014,20186,LTU
Lithuania,Horses,2015,17757,LTU
Lithuania,Horses,2016,16823,LTU
Lithuania,Horses,2017,15643,LTU
Lithuania,Horses,2018,13948,LTU
Lithuania,Horses,2019,12854,LTU
Lithuania,Sheep,1992,65323,LTU
Lithuania,Sheep,1993,57530,LTU
Lithuania,Sheep,1994,50569,LTU
Lithuania,Sheep,1995,43013,LTU
Lithuania,Sheep,1996,35993,LTU
Lithuania,Sheep,1997,31055,LTU
Lithuania,Sheep,1998,23678,LTU
Lithuania,Sheep,1999,17610,LTU
Lithuania,Sheep,2000,15052,LTU
Lithuania,Sheep,2001,14159,LTU
Lithuania,Sheep,2002,15409,LTU
Lithuania,Sheep,2003,18145,LTU
Lithuania,Sheep,2004,23231,LTU
Lithuania,Sheep,2005,30554,LTU
Lithuania,Sheep,2006,39146,LTU
Lithuania,Sheep,2007,47528,LTU
Lithuania,Sheep,2008,54028,LTU
Lithuania,Sheep,2009,59481,LTU
Lithuania,Sheep,2010,66044,LTU
Lithuania,Sheep,2011,70766,LTU
Lithuania,Sheep,2012,85165,LTU
Lithuania,Sheep,2013,108509,LTU
Lithuania,Sheep,2014,130027,LTU
Lithuania,Sheep,2015,154456,LTU
Lithuania,Sheep,2016,172887,LTU
Lithuania,Sheep,2017,178867,LTU
Lithuania,Sheep,2018,178462,LTU
Lithuania,Sheep,2019,172831,LTU
Lithuania,Cattle,1992,1977235,LTU
Lithuania,Cattle,1993,1572363,LTU
Lithuania,Cattle,1994,1303756,LTU
Lithuania,Cattle,1995,1145830,LTU
Lithuania,Cattle,1996,1097552,LTU
Lithuania,Cattle,1997,1087319,LTU
Lithuania,Cattle,1998,1023804,LTU
Lithuania,Cattle,1999,949281,LTU
Lithuania,Cattle,2000,855138,LTU
Lithuania,Cattle,2001,779253,LTU
Lithuania,Cattle,2002,794261,LTU
Lithuania,Cattle,2003,823357,LTU
Lithuania,Cattle,2004,828504,LTU
Lithuania,Cattle,2005,820213,LTU
Lithuania,Cattle,2006,839719,LTU
Lithuania,Cattle,2007,833879,LTU
Lithuania,Cattle,2008,802502,LTU
Lithuania,Cattle,2009,786877,LTU
Lithuania,Cattle,2010,773582,LTU
Lithuania,Cattle,2011,767854,LTU
Lithuania,Cattle,2012,756112,LTU
Lithuania,Cattle,2013,735628,LTU
Lithuania,Cattle,2014,738407,LTU
Lithuania,Cattle,2015,741139,LTU
Lithuania,Cattle,2016,723531,LTU
Lithuania,Cattle,2017,698876,LTU
Lithuania,Cattle,2018,678575,LTU
Lithuania,Cattle,2019,657480,LTU
Lithuania,Sheep and Goats,1992,72873,LTU
Lithuania,Sheep and Goats,1993,67130,LTU
Lithuania,Sheep and Goats,1994,61969,LTU
Lithuania,Sheep and Goats,1995,56513,LTU
Lithuania,Sheep and Goats,1996,51743,LTU
Lithuania,Sheep and Goats,1997,48755,LTU
Lithuania,Sheep and Goats,1998,44778,LTU
Lithuania,Sheep and Goats,1999,41810,LTU
Lithuania,Sheep and Goats,2000,38902,LTU
Lithuania,Sheep and Goats,2001,37509,LTU
Lithuania,Sheep and Goats,2002,38259,LTU
Lithuania,Sheep and Goats,2003,42745,LTU
Lithuania,Sheep and Goats,2004,50281,LTU
Lithuania,Sheep and Goats,2005,55004,LTU
Lithuania,Sheep and Goats,2006,60546,LTU
Lithuania,Sheep and Goats,2007,67778,LTU
Lithuania,Sheep and Goats,2008,72178,LTU
Lithuania,Sheep and Goats,2009,75139,LTU
Lithuania,Sheep and Goats,2010,81426,LTU
Lithuania,Sheep and Goats,2011,86269,LTU
Lithuania,Sheep and Goats,2012,99443,LTU
Lithuania,Sheep and Goats,2013,122224,LTU
Lithuania,Sheep and Goats,2014,143438,LTU
Lithuania,Sheep and Goats,2015,167714,LTU
Lithuania,Sheep and Goats,2016,186354,LTU
Lithuania,Sheep and Goats,2017,192731,LTU
Lithuania,Sheep and Goats,2018,192776,LTU
Lithuania,Sheep and Goats,2019,187560,LTU
Lithuania,Swine,1992,1769155,LTU
Lithuania,Swine,1993,1280163,LTU
Lithuania,Swine,1994,1230148,LTU
Lithuania,Swine,1995,1266278,LTU
Lithuania,Swine,1996,1200281,LTU
Lithuania,Swine,1997,1167347,LTU
Lithuania,Swine,1998,1186457,LTU
Lithuania,Swine,1999,1051923,LTU
Lithuania,Swine,2000,895891,LTU
Lithuania,Swine,2001,933217,LTU
Lithuania,Swine,2002,1035911,LTU
Lithuania,Swine,2003,1059191,LTU
Lithuania,Swine,2004,1065353,LTU
Lithuania,Swine,2005,1093998,LTU
Lithuania,Swine,2006,1120886,LTU
Lithuania,Swine,2007,1025161,LTU
Lithuania,Swine,2008,910155,LTU
Lithuania,Swine,2009,912650,LTU
Lithuania,Swine,2010,928792,LTU
Lithuania,Swine,2011,859869,LTU
Lithuania,Swine,2012,798911,LTU
Lithuania,Swine,2013,781057,LTU
Lithuania,Swine,2014,734395,LTU
Lithuania,Swine,2015,700990,LTU
Lithuania,Swine,2016,675869,LTU
Lithuania,Swine,2017,637923,LTU
Lithuania,Swine,2018,591973,LTU
Lithuania,Swine,2019,561425,LTU
Luxembourg,"Cattle, dairy",2000,43346,LUX
Luxembourg,"Cattle, dairy",2001,42854,LUX
Luxembourg,"Cattle, dairy",2002,42076,LUX
Luxembourg,"Cattle, dairy",2003,40599,LUX
Luxembourg,"Cattle, dairy",2004,39879,LUX
Luxembourg,"Cattle, dairy",2005,39340,LUX
Luxembourg,"Cattle, dairy",2006,38617,LUX
Luxembourg,"Cattle, dairy",2007,40042,LUX
Luxembourg,"Cattle, dairy",2008,39595,LUX
Luxembourg,"Cattle, dairy",2009,40254,LUX
Luxembourg,"Cattle, dairy",2010,40888,LUX
Luxembourg,"Cattle, dairy",2011,40075,LUX
Luxembourg,"Cattle, dairy",2012,39460,LUX
Luxembourg,"Cattle, dairy",2013,41966,LUX
Luxembourg,"Cattle, dairy",2014,41970,LUX
Luxembourg,"Cattle, dairy",2015,42609,LUX
Luxembourg,"Cattle, dairy",2016,46354,LUX
Luxembourg,"Cattle, dairy",2017,47877,LUX
Luxembourg,"Cattle, dairy",2018,47826,LUX
Luxembourg,"Cattle, dairy",2019,49008,LUX
Luxembourg,"Cattle, non-dairy",2000,4383,LUX
Luxembourg,"Cattle, non-dairy",2001,4833,LUX
Luxembourg,"Cattle, non-dairy",2002,4188,LUX
Luxembourg,"Cattle, non-dairy",2003,3820,LUX
Luxembourg,"Cattle, non-dairy",2004,3571,LUX
Luxembourg,"Cattle, non-dairy",2005,3432,LUX
Luxembourg,"Cattle, non-dairy",2006,3169,LUX
Luxembourg,"Cattle, non-dairy",2007,2803,LUX
Luxembourg,"Cattle, non-dairy",2008,3187,LUX
Luxembourg,"Cattle, non-dairy",2009,3817,LUX
Luxembourg,"Cattle, non-dairy",2010,3700,LUX
Luxembourg,"Cattle, non-dairy",2011,3183,LUX
Luxembourg,"Cattle, non-dairy",2012,2827,LUX
Luxembourg,"Cattle, non-dairy",2013,3097,LUX
Luxembourg,"Cattle, non-dairy",2014,3521,LUX
